"Sample","Experiment","Condition","Cluster","Count","UV1-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","V1-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","B1-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","B10-A","B11-A","B12-A","B13-A","B14-A","YG1-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","YG10-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A"
"INF052_00_Unstained","2025_07_26_AB_02","NA","V7_10-B3_06-UV8_04",112519,188.049865722656,405.937377929688,361.217956542969,427.824249267578,652.000549316406,1161.53723144531,2353.91137695312,1810.49011230469,1904.81750488281,664.530334472656,466.689270019531,254.426696777344,215.198547363281,245.152359008789,178.034881591797,157.087432861328,360.418731689453,1346.892578125,2236.08178710938,2446.55810546875,3915.41625976562,3770.1640625,5252.37451171875,4175.5859375,2783.25341796875,3255.38525390625,1649.80749511719,884.734497070312,790.448486328125,674.891418457031,594.0712890625,280.943450927734,1512.7900390625,1862.05822753906,2855.37817382812,1945.64501953125,1713.30480957031,1390.59545898438,935.370178222656,716.3515625,714.649658203125,410.855072021484,264.137145996094,263.497711181641,186.327713012695,258.325134277344,754.180419921875,677.005126953125,718.690063476562,826.513305664062,602.055725097656,572.211120605469,639.30517578125,307.876861572266,220.64501953125,180.411041259766,288.844970703125,362.724578857422,334.953643798828,316.679992675781,247.127975463867,174.01692199707,199.700347900391,112.629356384277
"INF052_00_Unstained","2025_07_26_AB_02","NA","V7_10-B3_06-UV8_03",95729,163.410217285156,347.332794189453,305.868408203125,364.349853515625,560.79052734375,1016.42224121094,2076.65625,1454.26440429688,1771.91052246094,675.93212890625,547.080505371094,303.696838378906,258.129913330078,295.836456298828,212.917877197266,184.549331665039,339.047515869141,1335.24291992188,2287.5537109375,2542.265625,4079.25708007812,3936.66333007812,5601.62890625,4475.28125,3022.65014648438,3590.34228515625,1938.71923828125,1050.35021972656,949.149108886719,807.027770996094,701.982971191406,340.948760986328,1513.57751464844,1946.64807128906,3045.34375,2153.51513671875,1927.40466308594,1602.46765136719,1124.7783203125,853.591735839844,855.369445800781,494.717681884766,322.169372558594,315.258697509766,227.328079223633,310.864685058594,832.809631347656,815.586242675781,898.590087890625,1088.16442871094,789.103576660156,756.1435546875,850.075561523438,404.122314453125,298.116241455078,231.493728637695,449.903015136719,534.036682128906,483.80029296875,445.119995117188,354.288543701172,241.049438476562,270.131225585938,153.539855957031
"INF052_00_Unstained","2025_07_26_AB_02","NA","V7_10-B3_05-UV8_04",93892,201.453842163086,422.521057128906,378.502075195312,440.926452636719,675.3525390625,1200.35339355469,2386.32934570312,1810.55822753906,1864.65222167969,629.363464355469,413.479248046875,221.206665039062,187.63850402832,209.458389282227,155.26220703125,138.979949951172,371.492248535156,1373.17553710938,2260.1494140625,2453.94116210938,3891.30004882812,3722.16186523438,5251.48388671875,4030.8994140625,2673.82470703125,3100.04467773438,1533.77648925781,817.758117675781,735.882141113281,623.833984375,555.571166992188,256.968872070312,1401.71130371094,1702.4697265625,2395.09057617188,1761.23010253906,1548.896484375,1249.63537597656,826.277465820312,634.399780273438,630.978454589844,361.039245605469,230.946044921875,230.788146972656,161.245132446289,228.8974609375,694.688903808594,596.018920898438,620.06005859375,704.745727539062,508.987197875977,483.289703369141,542.339904785156,257.989410400391,180.698928833008,155.072418212891,221.139877319336,286.133331298828,269.001525878906,256.359985351562,194.466026306152,136.773101806641,163.419677734375,89.5387725830078
"INF052_00_Unstained","2025_07_26_AB_02","NA","V7_10-B3_05-UV8_03",74467,171.163482666016,365.568267822266,323.892333984375,377.519927978516,581.807312011719,1048.72338867188,2098.72216796875,1430.28442382812,1720.90270996094,628.470581054688,480.856018066406,264.335021972656,225.558944702148,254.697631835938,186.261993408203,160.829208374023,345.889129638672,1335.24291992188,2257.3095703125,2483.95239257812,3951.52270507812,3795.39965820312,5494.4345703125,4232.53515625,2843.42895507812,3349.927734375,1771.59899902344,956.133911132812,862.717651367188,738.48681640625,644.546081542969,310.153839111328,1392.72619628906,1765.13684082031,2516.55932617188,1924.19812011719,1717.64465332031,1415.86462402344,979.587158203125,749.408325195312,750.816284179688,430.709716796875,280.002075195312,275.825103759766,198.179916381836,273.316619873047,757.692626953125,714.106140136719,776.300109863281,927.465270996094,674.142700195312,643.971069335938,724.183715820312,344.732482910156,249.09147644043,201.6279296875,360.878570556641,438.002075195312,402.853149414062,372.644989013672,290.384857177734,200.396636962891,226.017929077148,126.998229980469
"INF052_00_Unstained","2025_07_26_AB_02","NA","V7_10-B3_07-UV8_04",36651,158.679397583008,348.522064208984,310.710662841797,368.558837890625,575.351196289062,1038.43640136719,2145.44213867188,1651.07751464844,1801.23327636719,641.864196777344,468.180511474609,256.326904296875,213.641098022461,246.698425292969,177.047622680664,156.352447509766,310.905212402344,1202.97595214844,2018.69287109375,2212.48486328125,3590.86889648438,3485.99096679688,4753.45947265625,3894.11450195312,2607.12353515625,3059.82153320312,1573.68786621094,847.736022949219,758.513977050781,641.735412597656,565.178771972656,264.478149414062,1487.30236816406,1846.40942382812,3023.70922851562,1921.97448730469,1688.2783203125,1368.49401855469,926.454284667969,710.248779296875,709.626525878906,412.145263671875,264.972137451172,264.338226318359,181.641952514648,255.410140991211,738.41162109375,677.499816894531,724.080078125,839.158935546875,616.347045898438,584.597839355469,651.188171386719,314.596405029297,224.410980224609,176.829849243164,311.844055175781,387.02880859375,349.494262695312,333.449981689453,258.528045654297,180.13395690918,205.653137207031,118.402000427246
"INF052_00_Unstained","2025_07_26_AB_02","NA","V7_10-B3_06-UV8_05",32949,180.887939453125,388.428680419922,348.843322753906,413.228546142578,638.126770019531,1145.07800292969,2335.31884765625,1955.05126953125,1854.55969238281,600.3095703125,366.708648681641,189.208221435547,162.042205810547,182.771942138672,132.226272583008,117.932502746582,319.157470703125,1190.47375488281,1962.96118164062,2127.10009765625,3431.251953125,3303.99389648438,4485.85107421875,3574.13134765625,2364.0859375,2721.66064453125,1310.69799804688,683.524475097656,605.158935546875,508.693572998047,455.874664306641,202.130462646484,1386.71228027344,1654.36962890625,2453.38110351562,1645.74670410156,1427.74194335938,1133.08044433594,722.838745117188,557.678955078125,552.832702636719,310.076599121094,196.36328125,197.30810546875,133.750778198242,193.917373657227,628.101440429688,523.37158203125,533.120056152344,594.558166503906,424.185180664062,398.797027587891,448.294494628906,206.133605957031,139.811340332031,124.598487854004,161.122650146484,223.007949829102,208.437240600586,200.264999389648,146.934112548828,104.180770874023,125.635139465332,66.3226928710938
"INF052_00_Unstained","2025_07_26_AB_02","NA","V7_10-B3_07-UV8_03",25835,135.879501342773,294.872802734375,258.791046142578,312.687805175781,493.962707519531,903.882629394531,1873.70349121094,1290.49194335938,1643.50427246094,629.638244628906,530.270202636719,294.670776367188,246.956924438477,284.677886962891,197.779968261719,174.593566894531,292.214233398438,1175.27233886719,2026.71545410156,2264.0986328125,3658.3125,3553.39965820312,4931.6142578125,4075.49780273438,2771.0947265625,3286.353515625,1793.61193847656,973.544982910156,872.57568359375,742.666137695312,644.128356933594,306.295867919922,1436.75671386719,1855.78430175781,3123.25610351562,2051.66015625,1830.8427734375,1517.44519042969,1061.85974121094,807.893432617188,812.17041015625,467.265228271484,299.485321044922,296.90771484375,212.995178222656,289.626770019531,794.534362792969,779.615905761719,863.450073242188,1051.15100097656,762.552551269531,724.865356445312,811.71044921875,384.506713867188,276.461944580078,214.195892333984,448.804748535156,531.015075683594,476.984375,440.894989013672,343.965148925781,236.14306640625,260.920074462891,149.712341308594
"INF052_00_Unstained","2025_07_26_AB_02","NA","V7_10-B3_05-UV8_05",22459,185.815872192383,396.026794433594,352.744018554688,419.202606201172,643.346618652344,1151.11303710938,2318.08837890625,1979.30383300781,1807.84790039062,580.116088867188,337.832885742188,176.517425537109,147.618881225586,163.278060913086,120.247589111328,106.439933776855,326.281219482422,1215.40698242188,2004.42272949219,2177.07299804688,3473.42138671875,3321.61743164062,4577.7021484375,3561.53125,2335.44067382812,2692.54321289062,1278.94714355469,670.044921875,589.816467285156,493.648010253906,447.380981445312,196.067932128906,1290.63256835938,1537.25634765625,2091.05932617188,1541.73986816406,1345.57397460938,1056.98510742188,676.882141113281,518.228759765625,515.948486328125,286.351379394531,175.349212646484,184.420394897461,119.004425048828,177.746032714844,597.065490722656,485.775909423828,493.780059814453,551.008850097656,390.558624267578,363.297668457031,409.182464599609,188.01123046875,124.949234008789,113.922477722168,135.474822998047,198.178192138672,183.705200195312,175.110000610352,126.287330627441,88.2509841918945,112.037719726562,55.342113494873
"INF052_00_Unstained","2025_07_26_AB_02","NA","V7_10-B3_04-UV8_04",19502,189.593948364258,392.095596313477,354.694366455078,418.014572143555,633.250305175781,1139.38592529297,2254.30798339844,1712.35595703125,1707.23004150391,554.153076171875,330.241119384766,173.701019287109,145.519714355469,164.151916503906,119.78687286377,112.319854736328,343.667358398438,1285.37634277344,2126.07397460938,2324.42846679688,3670.16625976562,3482.28784179688,4964.38891601562,3670.69580078125,2410.17919921875,2777.83081054688,1327.63629150391,701.918395996094,627.9990234375,525.793975830078,472.409530639648,206.952941894531,1216.53234863281,1459.76971435547,1823.14526367188,1479.58679199219,1310.60186767578,1039.92297363281,666.516479492188,515.25,514.549194335938,286.423034667969,179.524192810059,186.976913452148,124.069175720215,185.102951049805,594.915222167969,481.041107177734,492.625061035156,556.727844238281,395.812774658203,371.221008300781,415.259780883789,189.775955200195,129.454940795898,119.260482788086,144.390182495117,203.203269958496,190.39128112793,183.039993286133,133.000701904297,90.4492950439453,116.423984527588,59.828462600708
"INF052_00_Unstained","2025_07_26_AB_02","NA","V7_10-B3_07-UV8_05",15947,157.036758422852,351.23095703125,316.292694091797,379.081359863281,589.224975585938,1062.91931152344,2201.01586914062,1816.75756835938,1765.90966796875,581.009033203125,355.11767578125,186.0185546875,155.744705200195,177.125427246094,128.672164916992,114.324371337891,288.687622070312,1088.53869628906,1794.06237792969,1944.70874023438,3184.91186523438,3097.37841796875,4138.92578125,3376.73120117188,2237.82739257812,2571.80200195312,1235.40124511719,648.140686035156,572.877258300781,479.577606201172,428.026489257812,185.389602661133,1401.46069335938,1672.39819335938,2641.47802734375,1628.74694824219,1417.03698730469,1116.73828125,721.533996582031,548.016235351562,543.073486328125,303.625640869141,194.62370300293,196.047348022461,131.683532714844,192.598678588867,612.260925292969,514.184692382812,538.300048828125,584.256958007812,420.051940917969,392.223083496094,444.627746582031,205.115493774414,136.11262512207,121.828132629395,161.704086303711,223.664825439453,211.747817993164,197.469985961914,144.147430419922,99.9753036499023,122.502090454102,68.33056640625
